,Location,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_text,Volume (millions of liters),
3847,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,0.005175335657,5
3848,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,0.005735418181,5
3849,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,0.005864370847,5
3850,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,0.005777836845,5
3851,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,0.006005095937,5
3852,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,0.006563659514,5
3853,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,0.007142165251,5
3854,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,0.007613939821,5
3855,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,0.008084211085,5
3856,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,0.008750812517,5
3857,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,0.009513805553999999,5
3858,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,0.01061687123,5
3859,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,0.0122176978,5
3860,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,0.01347364857,5
3861,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,0.0035871162700000002,5
3862,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,0.003920243474,5
3863,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,0.004169302087,5
3864,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,0.004412030042,5
3865,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,0.004527804848,5
3866,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,0.00456093398,5
3867,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,0.004825805166,5
3868,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,0.005050155993,5
3869,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,0.00519862543,5
3870,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,0.005382019466,5
3871,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,0.005569831007,5
3872,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,0.005828529471,5
3873,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,0.0060071344900000006,5
3874,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,0.0062429408,5
3875,1,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,0.006300245711,5
3876,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,2.127732951,5
3877,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,2.049206171,5
3878,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,2.15051345,5
3879,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,2.184101777,5
3880,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,2.235335212,5
3881,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,2.313589663,5
3882,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,2.40934802,5
3883,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,2.522752474,5
3884,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,2.841177467,5
3885,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,3.072148073,5
3886,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,3.449860673,5
3887,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,3.174644865,5
3888,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,3.290318206,5
3889,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,3.214899174,5
3890,1,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,3.215054842,5
3891,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,0.068617661,5
3892,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,0.113519252,5
3893,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,0.183018829,5
3894,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,0.251208876,5
3895,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,0.321431095,5
3896,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,0.350271684,5
3897,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,0.362644914,5
3898,3,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,0.366892927,5
3899,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,445.9741319,5
3900,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,487.3480428,5
3901,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,532.0803684,5
3902,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,510.4661398,5
3903,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,500.723926,5
3904,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,563.2590746,5
3905,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,539.6228492,5
3906,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,566.7439947,5
3907,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,574.4018412,5
3908,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,604.2133634,5
3909,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,564.8491567,5
3910,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,539.3837562,5
3911,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,518.0748866,5
3912,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,515.9760062,5
3913,6,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,504.8117018,5
3914,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,0.000370746392,5
3915,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,0.000328194056,5
3916,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,0.000292229589,5
3917,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,0.000281736521,5
3918,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,0.000273624397,5
3919,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,0.000304214066,5
3920,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,0.000329162256,5
3921,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,0.00036679283699999997,5
3922,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,0.000427262663,5
3923,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,0.0007150535180000001,5
3924,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,0.002381441279,5
3925,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,0.0071058055969999995,5
3926,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,0.008050876031,5
3927,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,0.007178983817,5
3928,6,Cider/Perry,Cider/Perry,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,0.006341886757000001,5
3929,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,0.0061971629520000005,5
3930,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,0.005615213454,5
3931,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,0.005439892569000001,5
3932,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,0.004591188525,5
3933,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,0.003518896101,5
3934,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,0.003168431554,5
3935,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,0.003780452509,5
3936,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,0.003206403732,5
3937,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,0.005839210792,5
3938,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,0.005724130012,5
3939,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,0.008404947337,5
3940,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,0.008251192655000001,5
3941,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,0.007523611885,5
3942,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,0.007101194204,5
3943,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,0.006996792083,5
3944,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,0.01450235959,5
3945,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,0.01598548169,5
3946,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,0.01629555146,5
3947,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,0.01676737263,5
3948,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,0.01724566415,5
3949,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,0.0191114763,5
3950,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,0.01975307948,5
3951,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,0.01777737046,5
3952,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,0.014315255629999999,5
3953,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,0.02423187081,5
3954,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,0.02706450509,5
3955,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,0.02775765483,5
3956,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,0.02838361037,5
3957,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,0.030104010349999998,5
3958,6,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,0.031115729949999997,5
3959,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2007,18.37866974,5
3960,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2008,19.05552388,5
3961,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2009,31.32059443,5
3962,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2010,46.44056347,5
3963,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2011,49.08700705,5
3964,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2012,51.86721668,5
3965,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2013,44.4136545,5
3966,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2014,57.13626596,5
3967,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2015,64.15470884,5
3968,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2016,61.36611527,5
3969,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2017,65.33625579,5
3970,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2018,66.67196267,5
3971,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2019,65.73504471,5
3972,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2020,64.84334085,5
3973,6,Wine,Wine,1,Off-trade Volume,Drugstores/parapharmacies,3,2021,65.60760963,5
3974,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2007,54.63435762,5
3975,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2008,55.56118366,5
3976,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2009,56.96640046,5
3977,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2010,68.99286266,5
3978,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2011,81.17455398,5
3979,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2012,93.57670016,5
3980,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2013,106.0570246,5
3981,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2014,121.5430702,5
3982,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2015,135.7282989,5
3983,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2016,145.3793408,5
3984,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2017,137.4236433,5
3985,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2018,131.9863367,5
3986,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2019,127.2269167,5
3987,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2020,127.1479147,5
3988,1,Beer,Beer,1,Off-trade Volume,Variety Stores,3,2021,128.2201892,5
3989,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2007,2.560738e-05,5
3990,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2008,2.3809499e-05,5
3991,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2009,2.3414364999999998e-05,5
3992,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2010,2.3885555e-05,5
3993,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2011,2.4915483e-05,5
3994,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2012,2.6056253e-05,5
3995,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2013,2.6731042e-05,5
3996,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2014,2.8004437e-05,5
3997,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2015,2.9607997e-05,5
3998,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2016,2.9227026e-05,5
3999,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2017,2.6569553999999998e-05,5
4000,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2018,2.5669711000000003e-05,5
4001,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2019,2.4165231e-05,5
4002,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2020,2.3648129e-05,5
4003,1,Cider/Perry,Cider/Perry,1,Off-trade Volume,Variety Stores,3,2021,2.1680797000000003e-05,5
4004,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2007,0.010896639750000001,5
4005,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2008,0.011857997879999999,5
4006,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2009,0.01293138749,5
4007,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2010,0.013398044999999999,5
4008,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2011,0.01341876596,5
4009,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2012,0.0141501655,5
4010,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2013,0.015400678340000001,5
4011,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2014,0.0173587493,5
4012,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2015,0.019059046080000003,5
4013,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2016,0.019939099680000003,5
4014,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2017,0.01993903422,5
4015,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2018,0.0204397508,5
4016,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2019,0.02088645491,5
4017,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2020,0.02261008778,5
4018,1,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Variety Stores,3,2021,0.023276133850000002,5
4019,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2007,0.01686874542,5
4020,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2008,0.01735205434,5
4021,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2009,0.017652378859999998,5
4022,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2010,0.018399794440000002,5
4023,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2011,0.01865882915,5
4024,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2012,0.018537003389999997,5
4025,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2013,0.01898465311,5
4026,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2014,0.020004477059999998,5
4027,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2015,0.02061621632,5
4028,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2016,0.02044395862,5
4029,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2017,0.01973050204,5
4030,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2018,0.01931667057,5
4031,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2019,0.018463506339999998,5
4032,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2020,0.017769406090000002,5
4033,1,Spirits,Spirits,1,Off-trade Volume,Variety Stores,3,2021,0.01752081956,5
4034,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2007,6.713565179,5
4035,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2008,6.631048669,5
4036,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2009,7.155519229,5
4037,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2010,7.247335441,5
4038,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2011,7.406975538,5
4039,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2012,7.628112258,5
4040,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2013,7.746098595,5
4041,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2014,8.216203974,5
4042,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2015,9.30890634,5
4043,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2016,9.677809856,5
4044,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2017,8.234647049,5
4045,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2018,7.406740329,5
4046,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2019,6.77847653,5
4047,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2020,6.361183163,5
4048,1,Wine,Wine,1,Off-trade Volume,Variety Stores,3,2021,6.23260614,5
4049,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2007,0.000707507,5
4050,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2008,0.000776641,5
4051,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2009,0.000779292,5
4052,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2010,0.00076222,5
4053,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2011,0.000794582,5
4054,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2012,0.000834987,5
4055,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2013,0.000869806,5
4056,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2014,0.000973905,5
4057,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2015,0.001328476,5
4058,5,Beer,Beer,1,Off-trade Volume,Direct Selling,2,2016,7.2e-05,5
4059,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Direct Selling,2,2007,1.67e-10,5
4060,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2007,0.593238803,5
4061,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2008,0.523667661,5
4062,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2009,0.496260691,5
4063,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2010,0.46025863,5
4064,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2011,0.438124402,5
4065,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2012,0.407757201,5
4066,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2013,0.409130915,5
4067,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2014,0.409184271,5
4068,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2015,0.414271779,5
4069,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2016,0.381496972,5
4070,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2017,0.351785094,5
4071,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2018,0.369967598,5
4072,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2019,0.379598778,5
4073,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2020,0.486547771,5
4074,5,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2021,0.533525924,5
4075,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2007,0.000547425448,5
4076,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2008,0.000545145737,5
4077,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2009,0.000408551104,5
4078,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2010,0.00036342256,5
4079,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2011,0.00037598970799999996,5
4080,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2012,0.000588077977,5
4081,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2013,0.000604072517,5
4082,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2014,0.0006125184320000001,5
4083,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2015,0.000461325257,5
4084,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2016,0.0005127948540000001,5
4085,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2017,0.000514204926,5
4086,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2018,0.000482321524,5
4087,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2019,0.000421063333,5
4088,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2020,0.000391732652,5
4089,7,Spirits,Spirits,1,Off-trade Volume,Direct Selling,2,2021,0.000379147504,5
4090,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2007,241.387955,5
4091,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2008,229.9509647,5
4092,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2009,225.8410784,5
4093,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2010,218.4695132,5
4094,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2011,214.3552391,5
4095,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2012,214.2249495,5
4096,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2013,211.3464556,5
4097,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2014,208.7966601,5
4098,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2015,207.8175918,5
4099,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2016,203.3238194,5
4100,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2017,197.5180583,5
4101,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2018,193.2386683,5
4102,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2019,196.0176082,5
4103,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2020,195.1604003,5
4104,7,Wine,Wine,1,Off-trade Volume,Direct Selling,2,2021,194.3152962,5
4105,2,Wine,Wine,1,Off-trade Volume,Homeshopping,2,2007,2.257609185,5
4106,2,Wine,Wine,1,Off-trade Volume,Homeshopping,2,2008,2.323124283,5
4107,2,Wine,Wine,1,Off-trade Volume,Homeshopping,2,2009,1.955275592,5
4108,2,Wine,Wine,1,Off-trade Volume,Homeshopping,2,2010,1.940577892,5
4109,2,Wine,Wine,1,Off-trade Volume,Homeshopping,2,2011,1.751971234,5
